Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,TimeOfDay,Customer_Category,Season,Promotion,Member
1000013165,8/5/2023,Megan Moore,"['Wallet', 'Oranges', 'Iced Tea', 'Canned Vegetables', 'Packing Tape', 'Bathrobe', 'Soy Sauce']",7,91.26,Credit Card,Hồ Chí Minh,11:25:24,Adult (30-49),Fall,Discount on Selected Items,Yes
1000013166,5/6/2021,Dana Lucas,"['Tea', 'Disinfectant Wipes', 'Mouthwash', 'Bubble Wrap', 'Dress']",5,40.54,Debit Card,Hà Nội,8:16:43,Senior (65+),Fall,None,Yes
1000013167,6/1/2022,Dr. Laura Gomez,"['Cold Medicine', 'Weight Bench']",2,9.97,Credit Card,Cần Thơ,12:06:39,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000013168,12/2/2021,Micheal Baker,"['Frozen Chicken Nuggets', 'Protein Powder', 'Orange Juice', 'Sports Drinks', 'Candy Bars', 'Milk', 'Mouthwash', 'Canned Soup', 'Moving Boxes', 'Ice Cream', 'Frozen Pancakes', 'Thermometer']",12,138.93,Debit Card,Hồ Chí Minh,11:03:48,Adult (30-49),Fall,Discount on Selected Items,Yes
1000013169,3/30/2022,Frank Wilcox,"['Toilet Paper', 'Hoodie', 'Calculator', 'Bobby Pins', 'Nail Polish', 'Cream Cheese', 'Milk', 'Pasta Sauce', 'Pajamas', 'Peanut Butter', 'Pull-up Bar', 'Frozen Pie']",12,149.39,Debit Card,Đà Nẵng,14:01:17,Adult (30-49),Spring,None,Yes
1000013170,9/27/2021,Christopher Richards,"['Frozen Sausages', 'Socks', 'Dried Cranberries', 'Donuts', 'Bubble Wrap', 'Instant Noodles', 'Cotton Swabs', 'Brown Sugar', 'Orange Juice', 'Lotion', 'Crayons', 'Light Bulbs']",12,91.34,Cash,Hà Nội,6:28:31,Adult (30-49),Fall,Discount on Selected Items,No
1000013171,10/10/2021,James Armstrong,"['Fabric Softener', 'Canola Oil', 'Batteries']",3,22.58,Cash,Hà Nội,12:35:45,Adult (30-49),Spring,Discount on Selected Items,Yes
1000013172,3/23/2021,Charles Kirk,"['Pajamas', 'Headbands', 'Onion Powder', 'Facial Tissue', 'Raisins']",5,51.78,Cash,Hồ Chí Minh,4:45:13,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
1000013173,7/1/2020,Stephen Cook,"['Folders', 'Frozen Sausages', 'Cough Drops', 'Water', 'Paper Towels', 'Body Wash']",6,47.33,Cash,Cần Thơ,16:12:57,Middle-aged (50-64),Winter,BOGO (Buy One Get One),No
1000013174,8/11/2022,Jill Hamilton,"['Briefcase', 'Canned Fruit', 'Juice', 'Mints', 'Paper Towels']",5,71.61,Mobile Payment,Hồ Chí Minh,8:57:05,Young Adult (20-29),Spring,None,No
1000013175,1/5/2023,Christopher Guzman,"['Envelopes', 'Shampoo', 'Frozen Vegetables', 'Sunscreen']",4,41.12,Cash,Hồ Chí Minh,12:05:28,Adult (30-49),Winter,None,Yes
1000013176,6/12/2020,Bryan Spears,"['Construction Paper', 'Vinegar', 'Comb', 'Toilet Paper', 'Water Bottle']",5,51.53,Mobile Payment,Cần Thơ,12:45:25,Adult (30-49),Summer,None,No
1000013177,12/27/2021,Melanie Barker,"['Tape', 'Lotion', 'Eggs', 'Popsicles', 'Baking Soda', 'Milk']",6,65.05,Credit Card,Hồ Chí Minh,17:04:44,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000013178,10/29/2023,Ryan Hall,"['Raincoat', 'Napkins', 'Comb']",3,32.23,Cash,Hải Phòng,12:46:36,Teenager (13-19),Fall,Discount on Selected Items,Yes
1000013179,3/2/2023,Michelle Clark,"['Salt', 'Bath Mat', 'Bubble Bath', 'Binders']",4,19.71,Credit Card,Hà Nội,6:04:01,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000013180,5/8/2022,Allison Reyes,"['Coat', 'Bubble Wrap', 'Yoga Mat', 'Fabric Softener']",4,18.01,Mobile Payment,Hải Phòng,15:17:21,Middle-aged (50-64),Fall,None,Yes
1000013181,11/10/2023,Alyssa Marshall,['Sneakers'],1,13.12,Credit Card,Hà Nội,10:19:09,Teenager (13-19),Spring,Discount on Selected Items,No
1000013182,2/8/2021,David Daniels,"['Tea', 'Hand Sanitizer', 'Oats', 'Ice Cream Tubs', 'Ear Muffs', 'Foam Roller', 'Sneakers', 'Scrubbers', 'Moving Boxes']",9,97.44,Credit Card,Cần Thơ,15:21:49,Adult (30-49),Summer,Discount on Selected Items,Yes
1000013183,5/30/2021,Samuel Wong,"['Wallet', 'Dress', 'Light Bulbs', 'Hand Sanitizer', 'Soap']",5,44.4,Cash,Hồ Chí Minh,19:11:13,Young Adult (20-29),Spring,None,Yes
1000013184,6/7/2022,Timothy Harris,"['Yoga Mat', 'Scissors', 'Multi-Surface Cleaner']",3,16.35,Mobile Payment,Đà Nẵng,8:38:49,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000013185,3/14/2022,David Hall,['Cinnamon'],1,18.97,Debit Card,Hồ Chí Minh,21:04:56,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000013186,7/10/2021,Matthew Baker,"['Crayons', 'Cashews']",2,23.49,Credit Card,Hải Phòng,18:23:12,Adult (30-49),Summer,None,Yes
1000013187,1/24/2020,Catherine Lopez,"['Crayons', 'Bug Spray', 'Chewing Gum']",3,20.29,Debit Card,Hà Nội,16:35:00,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000013188,12/3/2020,Mr. Jeff Davenport MD,"['Tweezers', 'Tomatoes', 'Crayons', 'Allergy Medicine', 'Cheese', 'Dumbbells', 'Leggings', 'Mayonnaise', 'Chips', 'Frozen Cake']",10,121.4,Cash,Hà Nội,18:19:17,Adult (30-49),Spring,None,Yes
1000013189,7/8/2021,Kyle Cunningham,"['Donuts', 'Socks', 'Pepper', 'Scrubbers', 'Notebook Paper', 'Tape']",6,75.83,Cash,Hà Nội,19:10:13,Middle-aged (50-64),Spring,BOGO (Buy One Get One),Yes
1000013190,4/15/2023,Timothy Graham,"['Cashews', 'Bubble Bath']",2,17.08,Mobile Payment,Cần Thơ,21:02:37,Teenager (13-19),Summer,BOGO (Buy One Get One),No
1000013191,1/25/2023,Taylor Price,"['Trail Mix', 'Leggings', 'Pens', 'Flip Flops']",4,55.1,Cash,Hà Nội,10:49:29,Young Adult (20-29),Winter,Discount on Selected Items,No
1000013192,12/14/2021,John Cooper,"['Band-Aids', 'Weight Bench', 'Pasta Sauce', 'Sports Bra']",4,34.81,Cash,Hà Nội,11:09:05,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000013193,4/25/2022,Nicholas Lambert,"['Frozen Vegetables', 'Juice']",2,32.24,Debit Card,Hà Nội,13:53:34,Young Adult (20-29),Summer,None,Yes
1000013194,4/27/2020,John Robertson,"['Skirt', 'Frozen Breakfast Sandwiches', 'Passport Holder', 'Plastic Utensils', 'Ruler', 'Envelopes']",6,71.27,Mobile Payment,Hà Nội,20:25:12,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000013195,1/2/2021,Alan Johnston,"['Sports Bra', 'Baking Soda', 'Multi-Surface Cleaner', 'Energy Drinks']",4,48.02,Debit Card,Hà Nội,10:41:43,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000013196,6/30/2021,Angel Walker,"['Allergy Medicine', 'Shower Shoes', 'Peanuts']",3,38.58,Debit Card,Hà Nội,3:05:32,Middle-aged (50-64),Summer,None,Yes
1000013197,5/29/2021,Joshua Jones,['Super Glue'],1,9.54,Cash,Cần Thơ,20:17:47,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000013198,10/14/2023,Barry Quinn,['Frozen Fish Sticks'],1,20,Debit Card,Hải Phòng,14:12:25,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000013199,10/21/2020,Vanessa Gill,"['Jam', 'Mustard', 'Ketchup', 'Vinegar', 'Candy Bars']",5,45.4,Cash,Hà Nội,21:56:43,Senior (65+),Winter,None,No
1000013200,12/11/2020,Amanda Murray,"['Hoodie', 'Markers', 'Soap', 'Plastic Cups', 'Water Bottle']",5,69.78,Cash,Hải Phòng,7:06:08,Young Adult (20-29),Winter,None,No
1000013201,7/2/2023,Mary Davis,"['Dish Soap', 'Index Cards', 'Paper Plates', 'Cucumber']",4,41.33,Mobile Payment,Hồ Chí Minh,15:37:19,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000013202,2/8/2021,Andrew Garcia,"['Nail Polish', 'Slippers', 'Trail Mix', 'Shampoo', 'Frozen Breakfast Sandwiches', 'Bread', 'Light Bulbs']",7,65.37,Cash,Đà Nẵng,14:06:47,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000013203,6/6/2022,Theresa Cherry,"['Multi-Surface Cleaner', 'Washcloths', 'Bathrobe', 'Cashews', 'Protein Powder']",5,75.07,Credit Card,Hồ Chí Minh,10:14:13,Middle-aged (50-64),Fall,Discount on Selected Items,No
1000013204,4/19/2021,Monique King,"['Rice', 'Jam', 'Brownies', 'Flour']",4,33.74,Debit Card,Hồ Chí Minh,19:57:24,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000013205,1/29/2020,Tammy Murray,"['Air Freshener', 'Pasta', 'Butter', 'Honey']",4,60.13,Debit Card,Hồ Chí Minh,10:42:33,Senior (65+),Summer,None,Yes
1000013206,9/15/2022,Stephanie Martinez,"['Bleach', 'Protein Powder', 'Swim Trunks', 'Almonds', 'Detergent', 'Pain Relievers']",6,66.26,Mobile Payment,Hà Nội,20:41:39,Young Adult (20-29),Spring,Discount on Selected Items,No
1000013207,8/22/2023,Daniel Pratt,"['Rice', 'Olive Oil', 'Frozen Dinners']",3,32,Credit Card,Đà Nẵng,17:56:59,Teenager (13-19),Summer,Discount on Selected Items,Yes
1000013208,11/14/2020,Wesley Wilson,"['Orange Juice', 'Ruler', 'Ice Cream Tubs']",3,35.35,Mobile Payment,Hồ Chí Minh,16:39:09,Young Adult (20-29),Fall,Discount on Selected Items,No
1000013209,9/5/2022,Vernon Fowler,"['Notebook Paper', 'Kettlebells', 'Blouse', 'Frozen Sausages', 'Bath Mat', 'Elliptical', 'Boots', 'Bubble Bath']",8,64.8,Mobile Payment,Hà Nội,13:47:19,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000013210,10/29/2023,Shannon Barry,"['Post-it Notes', 'Deodorant', 'Cold Medicine', 'Sugar', 'Instant Noodles', 'Suitcase', 'Bath Salts']",7,60.52,Mobile Payment,Hà Nội,13:33:16,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000013211,1/23/2021,Renee Wiggins,"['Brownies', 'Pasta Sauce', 'Sorbets', 'Honey', 'Duffel Bag', 'Ketchup', 'Wallet', 'Gum', 'Shelving']",9,81.58,Debit Card,Hải Phòng,9:52:00,Teenager (13-19),Fall,None,No
1000013212,2/3/2021,Erin Duncan,"['Chips', 'Shaving Cream', 'Sunscreen', 'Gym Towel', 'Matches']",5,34.69,Credit Card,Hà Nội,23:07:00,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000013213,9/4/2020,Calvin Harris,"['Frozen Bagels', 'Umbrella', 'Lip Balm']",3,34.67,Credit Card,Đà Nẵng,6:14:09,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
1000013214,12/8/2023,Sarah Jordan,"['Picture Frames', 'Protein Powder', 'Sorbets', 'Cold Medicine', 'Carry-on Bag', 'Laundry Detergent']",6,39.07,Cash,Hồ Chí Minh,18:20:41,Adult (30-49),Spring,None,No
1000013215,7/22/2020,Jesse Barnes,"['Butter', 'Light Bulbs', 'Multi-Surface Cleaner', 'Canned Vegetables', 'Sneakers']",5,54.26,Mobile Payment,Hải Phòng,4:18:31,Young Adult (20-29),Summer,None,No
1000013216,7/17/2021,Jennifer Allen,"['Honey', 'Hair Ties', 'Laptop Bag', 'Multi-Surface Cleaner', 'Ice Cream Bars', 'Crayons', 'Cough Drops', 'Conditioner']",8,76.99,Mobile Payment,Hồ Chí Minh,19:46:45,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000013217,4/9/2020,Katherine Smith,"['Shampoo', 'Instant Noodles', 'Bath Mat', 'Stain Remover', 'Carry-on Bag']",5,44.14,Debit Card,Đà Nẵng,8:12:43,Adult (30-49),Spring,None,Yes
1000013218,4/8/2023,Casey Edwards,"['Ramen', 'Shampoo', 'Super Glue', 'Matches', 'Coffee', 'Passport Holder']",6,49.47,Credit Card,Hà Nội,15:49:10,Young Adult (20-29),Summer,None,Yes
1000013219,2/17/2020,Dawn White,"['Iced Tea', 'Deodorant', 'Frozen Pie', 'Duffel Bag', 'Nail Polish Remover']",5,72.28,Mobile Payment,Hồ Chí Minh,8:15:50,Young Adult (20-29),Fall,Discount on Selected Items,No
1000013220,12/26/2020,Edward Gomez,"['Snack Cakes', 'Salt', 'Matches', 'Butter', 'Bagels', 'Shorts', 'Sunscreen', 'Notebook Paper']",8,78.3,Mobile Payment,Đà Nẵng,6:35:57,Middle-aged (50-64),Spring,None,Yes
1000013221,1/22/2022,David Evans,"['Frozen Vegetables', 'Ziploc Bags']",2,19.39,Credit Card,Hà Nội,10:06:14,Senior (65+),Winter,None,No
1000013222,6/30/2021,Brian Myers,"['Ice Cream Tubs', 'Sponges', 'Sneakers', 'Bobby Pins']",4,53.19,Cash,Hà Nội,11:30:03,Senior (65+),Spring,Discount on Selected Items,Yes
1000013223,5/2/2021,Samantha Gilbert,"['Nail Clippers', 'Instant Noodles']",2,29.79,Mobile Payment,Hà Nội,14:04:22,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000013224,1/3/2023,Ann Morgan,['Syrup'],1,2.68,Cash,Hà Nội,18:57:18,Senior (65+),Winter,Discount on Selected Items,Yes
1000013225,1/13/2023,Jessica Rivera,"['Ketchup', 'Candles', 'Notebook Paper', 'Vegetable Oil', 'Tweezers', 'Raisins', 'Elliptical', 'Pasta', 'Hairbrush', 'Cough Drops', 'Raincoat']",11,132.71,Mobile Payment,Hồ Chí Minh,9:41:38,Senior (65+),Winter,None,Yes
1000013226,6/9/2023,Todd Kelly,"['Frozen Sausages', 'Swim Trunks', 'Sports Bra']",3,35.77,Credit Card,Hà Nội,10:17:23,Young Adult (20-29),Summer,None,Yes
1000013227,10/19/2020,Justin Lee,"['Frozen Chicken Nuggets', 'Bubble Wrap', 'Bikini', 'Headbands', 'Conditioner']",5,49.72,Credit Card,Hồ Chí Minh,17:06:44,Young Adult (20-29),Winter,BOGO (Buy One Get One),Yes
1000013228,1/2/2022,Ellen Smith,"['Hair Ties', 'Ear Muffs', 'Pants', 'Bath Bombs', 'Ketchup', 'Muffins', 'Sunscreen', 'Water', 'Calculator']",9,80.7,Mobile Payment,Hà Nội,19:49:46,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000013229,11/8/2021,Lauren Cox,"['Almonds', 'Leggings', 'Batteries', 'Calculator']",4,39.03,Cash,Hà Nội,19:30:43,Young Adult (20-29),Fall,Discount on Selected Items,No
1000013230,1/7/2020,Kathy Price,"['Pencils', 'Oats', 'Mints', 'Ear Muffs', 'Juice', 'Protein Bars']",6,77.44,Credit Card,Hải Phòng,18:43:04,Young Adult (20-29),Winter,None,Yes
1000013231,4/29/2020,Thomas Higgins,"['Blouse', 'Chewing Gum', 'Salt', 'Garlic Powder', 'Donuts', 'Bug Spray', 'Laundry Basket']",7,69.57,Mobile Payment,Đà Nẵng,13:57:57,Middle-aged (50-64),Winter,None,Yes
1000013232,3/17/2022,Amber Willis,"['Plastic Cups', 'Ice Cream']",2,31.24,Credit Card,Hà Nội,22:56:46,Young Adult (20-29),Spring,None,Yes
1000013233,12/26/2020,Lisa Sloan,"['Boots', 'Batteries']",2,20.65,Cash,Hồ Chí Minh,12:39:21,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000013234,10/1/2021,Emily Griffin,"['Napkins', 'Shampoo']",2,11.57,Cash,Hải Phòng,14:50:34,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
1000013235,9/9/2021,Danielle Blevins,"['Umbrella', 'Salt']",2,13.26,Credit Card,Hà Nội,12:44:07,Teenager (13-19),Spring,BOGO (Buy One Get One),Yes
1000013236,8/8/2020,Elizabeth Neal,"['Popsicles', 'Stain Remover']",2,34.29,Debit Card,Đà Nẵng,20:57:53,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000013237,6/19/2023,Dawn Pearson,"['Oranges', 'Salt']",2,12.92,Cash,Hồ Chí Minh,16:16:09,Adult (30-49),Spring,Discount on Selected Items,No
1000013238,9/25/2022,Kylie Jackson,"['Flashlight', 'Jump Rope', 'Foam Roller']",3,24.48,Mobile Payment,Đà Nẵng,14:26:47,Senior (65+),Summer,None,Yes
1000013239,6/13/2021,Megan Newton,"['Laptop Bag', 'Frozen Fries', 'Tank Top', 'Pajamas', 'Canned Soup', 'Cucumber', 'Mouthwash', 'Umbrella', 'Tomatoes']",9,74.61,Credit Card,Hà Nội,19:47:07,Young Adult (20-29),Fall,None,No
1000013240,9/6/2020,George Higgins DVM,"['Binders', 'Exercise Ball', 'Blouse']",3,33.69,Credit Card,Cần Thơ,10:02:10,Adult (30-49),Summer,Discount on Selected Items,No
1000013241,5/6/2021,James Barnett,['Mac and Cheese'],1,1.85,Debit Card,Hồ Chí Minh,14:12:46,Adult (30-49),Fall,None,Yes
1000013242,4/5/2022,James Dunn,"['Hair Ties', 'Ice Cream Bars']",2,21.6,Credit Card,Hà Nội,2:41:51,Middle-aged (50-64),Spring,Discount on Selected Items,No
1000013243,4/3/2021,Natasha Burton,"['Shorts', 'Frozen Dinners', 'Messenger Bag', 'Extension Cord']",4,43,Debit Card,Hồ Chí Minh,8:57:46,Young Adult (20-29),Winter,BOGO (Buy One Get One),Yes
1000013244,6/20/2022,Jamie Watson,"['Heels', 'Frozen Meatballs', 'Air Freshener', 'Popsicles', 'Backpack']",5,65.87,Cash,Hà Nội,11:26:18,Teenager (13-19),Summer,Discount on Selected Items,No
1000013245,8/28/2023,Calvin Henderson,"['Moving Boxes', 'Protein Powder', 'Shaving Cream', 'Jelly', 'Goggles', 'Ice Cream', 'Frozen Pancakes', 'Ziploc Bags']",8,87.36,Mobile Payment,Hải Phòng,14:48:55,Middle-aged (50-64),Winter,Discount on Selected Items,Yes
1000013246,11/28/2021,Angela Lutz,"['Moving Boxes', 'Brown Sugar', 'Shaving Cream', 'Donuts', 'Canned Fruit', 'Sorbets', 'Candles', 'Energy Drinks']",8,96.41,Credit Card,Hồ Chí Minh,13:40:19,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000013247,7/16/2022,Meghan Graham,"['Paper Cups', 'Pencils', 'Sneakers', 'Hair Ties', 'Mouthwash', 'Skirt', 'Paper Plates', 'Beach Towel']",8,75.51,Debit Card,Cần Thơ,11:08:18,Adult (30-49),Fall,None,Yes
1000013248,6/22/2022,Caitlyn Potter,['Cough Drops'],1,8.07,Mobile Payment,Hồ Chí Minh,8:37:12,Adult (30-49),Summer,None,Yes
1000013249,5/22/2022,Sharon Scott,"['Detergent', 'Sunglasses', 'Weight Bench', 'Toilet Paper', 'Bathrobe']",5,51.65,Debit Card,Hồ Chí Minh,8:44:59,Adult (30-49),Summer,None,No
1000013250,2/21/2022,Donald Butler,"['Milk', 'Frozen Burritos', 'Lighter', 'Paper Towels', 'Plastic Utensils']",5,71.52,Mobile Payment,Hồ Chí Minh,14:26:08,Teenager (13-19),Spring,Discount on Selected Items,No
1000013251,1/16/2021,Chelsea George,"['Trail Mix', 'Wallet']",2,22.19,Cash,Hải Phòng,6:19:49,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000013252,1/20/2021,Leah Suarez,"['Goggles', 'Yoga Pants', 'Paper Towels', 'Pasta Sauce']",4,47.56,Mobile Payment,Đà Nẵng,10:52:00,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000013253,8/20/2020,Theresa Grant,"['Notebooks', 'Trash Bags', 'Plastic Utensils', 'Flour', 'Tweezers', 'Vinegar', 'Exercise Bike']",7,60.39,Cash,Đà Nẵng,21:46:01,Young Adult (20-29),Spring,BOGO (Buy One Get One),Yes
1000013254,8/28/2020,Daniel Barnes,"['Frozen Fruit', 'Water', 'Lighter', 'Glass Cleaner']",4,34.99,Mobile Payment,Cần Thơ,19:03:27,Senior (65+),Winter,BOGO (Buy One Get One),No
1000013255,8/27/2022,Cheryl Berry,"['Baking Soda', 'Underwear', 'Yogurt', 'Plastic Wrap', 'Bread', 'Frozen Cake']",6,62.73,Debit Card,Hải Phòng,11:34:58,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000013256,4/28/2022,Nicole Garcia,"['Suitcase', 'Canned Soup', 'Pants', 'Belt']",4,28.96,Mobile Payment,Hà Nội,20:16:53,Middle-aged (50-64),Fall,Discount on Selected Items,No
1000013257,12/30/2023,Heather Hernandez,"['Water', 'Sunscreen', 'Beer', 'Blouse']",4,35.83,Credit Card,Hồ Chí Minh,19:16:33,Teenager (13-19),Spring,BOGO (Buy One Get One),No
1000013258,4/14/2023,Ryan Flynn,"['Frozen Pizza', 'Pasta Sauce', 'Vegetable Oil', 'Frozen Pancakes', 'Facial Tissue']",5,55.75,Credit Card,Hồ Chí Minh,16:25:48,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000013259,3/25/2022,Justin Cooper,"['Orange Juice', 'Ramen', 'Sponges', 'First Aid Kit']",4,42.83,Debit Card,Hà Nội,17:45:25,Young Adult (20-29),Spring,Discount on Selected Items,No
1000013260,3/26/2022,Cynthia Wallace,"['Onion Powder', 'Jacket', 'Paper Plates', 'Elliptical', 'Blouse', 'Paper Towels', 'Water Bottle', 'Eggs', 'Notebook Paper', 'Hand Sanitizer']",10,101.37,Debit Card,Hồ Chí Minh,15:37:56,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000013261,1/24/2021,Charles Phillips,"['Notebook Paper', 'Ice Cream', 'Bubble Bath']",3,40.07,Mobile Payment,Hồ Chí Minh,16:45:20,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000013262,12/28/2021,Amy Garcia PhD,"['Candles', 'Colored Pencils']",2,15.7,Credit Card,Hồ Chí Minh,16:54:18,Senior (65+),Winter,BOGO (Buy One Get One),No
1000013263,8/14/2021,Alyssa Robinson,"['Socks', 'Envelopes', 'Pencils']",3,24.43,Credit Card,Hồ Chí Minh,19:41:37,Young Adult (20-29),Spring,None,No
1000013264,10/17/2020,Mr. James Juarez,"['Salt', 'Canned Vegetables', 'Pasta']",3,39.01,Mobile Payment,Hải Phòng,4:41:42,Middle-aged (50-64),Fall,Discount on Selected Items,No
1000013265,10/2/2022,George Hernandez,"['Packing Tape', 'Scissors', 'Frozen Fries', 'Fabric Softener']",4,25.93,Debit Card,Hà Nội,23:25:43,Adult (30-49),Summer,Discount on Selected Items,No
1000013266,1/25/2020,Ashley Montoya,"['Shampoo', 'Cinnamon']",2,21.46,Cash,Hải Phòng,11:33:38,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000013267,12/5/2023,Angela Wilson,"['Shaving Cream', 'Beef', 'Nail Polish', 'Shorts', 'Construction Paper', 'Hot Sauce', 'Jacket']",7,80.22,Debit Card,Hồ Chí Minh,17:11:27,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000013268,10/7/2022,Wendy Garcia,"['Frozen Cookies', 'Laundry Detergent', 'Salt']",3,19.39,Debit Card,Hồ Chí Minh,12:05:59,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000013269,6/2/2022,Paul Perry,"['Ear Muffs', 'Body Wash', 'Frozen Bagels', 'Backpack', 'Pants', 'Folders', 'Hat']",7,79.8,Debit Card,Hà Nội,18:44:33,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000013270,10/23/2023,Michelle Palmer,"['One-Piece Swimsuit', 'Eggs', 'Ramen', 'Gelato', 'Stain Remover', 'Sorbets', 'Frozen Pancakes', 'Butter']",8,82.89,Credit Card,Hồ Chí Minh,8:35:54,Teenager (13-19),Summer,None,No
1000013271,9/14/2020,Darius Glass,"['Beach Towel', 'Scrubbers', 'Frozen Pizza', 'Frozen Breakfast Sandwiches', 'Towels', 'Nail Clippers', 'Messenger Bag']",7,63.42,Mobile Payment,Hồ Chí Minh,18:31:12,Young Adult (20-29),Fall,None,No
1000013272,1/18/2020,Rebecca Dixon,"['Mints', 'Protein Powder', 'Stamps', 'Swim Cap']",4,49.34,Credit Card,Hải Phòng,14:38:53,Young Adult (20-29),Spring,None,Yes
1000013273,9/15/2021,Patricia Castro,"['Dress', 'Super Glue', 'Photo Albums', 'Bananas']",4,62.13,Cash,Cần Thơ,8:13:39,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000013274,5/21/2020,Jonathan Stephens,"['Shaving Cream', 'Baking Powder', 'First Aid Kit', 'Envelopes', 'Cookies']",5,49.13,Debit Card,Hồ Chí Minh,15:33:06,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000013275,11/1/2023,Roberta Garcia,"['Frozen Garlic Bread', 'Stain Remover']",2,37.56,Debit Card,Hà Nội,17:13:00,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000013276,9/25/2021,Sarah Jones,"['Bra', 'Frozen Cookies', 'Notebook Paper', 'Chips', 'Cucumber', 'Laundry Basket', 'Storage Bins', 'Tomato Sauce', 'Sneakers', 'Olive Oil']",10,118.26,Cash,Hồ Chí Minh,15:37:05,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000013277,5/31/2021,Samantha Solomon,"['Cookies', 'Chips', 'Flashlight']",3,20.41,Credit Card,Hà Nội,6:57:00,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000013278,5/24/2022,Suzanne Martin,"['Napkins', 'Disinfectant Wipes', 'Dried Cranberries', 'Sports Drinks', 'Dryer Sheets', 'Cookies', 'Slippers', 'Cold Medicine']",8,56.64,Debit Card,Hồ Chí Minh,10:57:18,Teenager (13-19),Winter,BOGO (Buy One Get One),Yes
1000013279,6/25/2023,Richard Long,['Lighter Fluid'],1,4.11,Cash,Hồ Chí Minh,10:54:49,Teenager (13-19),Fall,None,No
1000013280,1/20/2021,Eric Herrera,"['Chocolate', 'Cough Syrup', 'Raincoat']",3,34.1,Cash,Hải Phòng,19:11:35,Young Adult (20-29),Winter,None,No
1000013281,8/4/2020,Kimberly Ortega,"['Frozen Pancakes', 'Resistance Bands', 'Duffel Bag', 'Bathrobe', 'Paper Towels']",5,65.74,Mobile Payment,Hà Nội,14:08:02,Adult (30-49),Summer,Discount on Selected Items,No
1000013282,1/27/2022,Candace Trevino,"['Frozen Cake', 'Frozen Pizza Rolls', 'Shorts']",3,37.65,Cash,Hà Nội,8:29:47,Senior (65+),Winter,BOGO (Buy One Get One),No
1000013283,11/11/2020,David Fleming,"['Shelving', 'Frozen Breakfast Sandwiches', 'Heels']",3,17.53,Credit Card,Hà Nội,12:13:40,Young Adult (20-29),Winter,None,No
1000013284,3/8/2021,Norma Washington,"['Apples', 'Toilet Bowl Cleaner', 'Passport Holder', 'Canned Tuna']",4,40.3,Cash,Hà Nội,20:39:25,Adult (30-49),Fall,Discount on Selected Items,No
1000013285,9/16/2022,Maria Martin,"['Batteries', 'Elliptical', 'Sports Drinks', 'Oranges', 'Hairbrush', 'Gelato', 'Pretzels', 'Heels', 'Bath Bombs', 'Frozen Waffles']",10,82.68,Debit Card,Hồ Chí Minh,15:47:24,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000013286,8/1/2020,Chase Gonzalez,"['Frozen Bagels', 'Frozen Breakfast Sandwiches', 'Canned Vegetables', 'Sunglasses']",4,48.39,Cash,Hồ Chí Minh,7:00:35,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
